?	liquid	tnk_failure_pressure	liquid_ratio	tnk_width	tnk_length	tnk_height	BLEVE_height	vapour_temperature	liquid_temperature	status	gas_height	sensor_dist
G5326	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	40
G5327	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	41
G5328	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	42
G5329	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	43
G5330	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	44
G5331	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	45
G5332	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	46
G5333	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	47
G5334	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	48
G5335	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	49
G5336	1	10.7	0.7355321	2.8	3.2	2.2	0.8	514.3	290	1	0.6	50
G5337	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	5
G5338	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	6
G5339	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	7
G5340	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	8
G5341	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	9
G5342	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	10
G5343	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	11
G5344	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	12
G5345	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	13
G5346	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	14
G5347	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	15
G5348	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	16
G5349	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	17
G5350	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	18
G5351	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	19
G5352	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	20
G5353	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	21
G5354	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	22
G5355	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	23
G5356	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	24
G5357	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	25
G5358	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	26
G5359	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	27
G5360	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	28
G5361	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	29
G5362	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	30
G5363	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	31
G5364	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	32
G5365	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	33
G5366	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	34
G5367	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	35
G5368	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	36
G5369	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	37
G5370	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	38
G5371	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	39
G5372	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	40
G5373	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	41
G5374	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	42
G5375	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	43
G5376	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	44
G5377	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	45
G5378	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	46
G5379	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	47
G5380	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	48
G5381	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	49
G5382	1	13.4	0.6774268	2.2	1.6	1.2	0.2	427.7	378.1	0	0.4	50
G5383	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	5
G5384	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	6
G5385	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	7
G5386	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	8
G5387	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	9
G5388	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	10
G5389	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	11
G5390	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	12
G5391	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	13
G5392	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	14
G5393	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	15
G5394	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	16
G5395	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	17
G5396	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	18
G5397	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	19
G5398	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	20
G5399	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	21
G5400	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	22
G5401	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	23
G5402	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	24
G5403	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	25
G5404	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	26
G5405	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	27
G5406	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	28
G5407	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	29
G5408	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	30
G5409	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	31
G5410	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	32
G5411	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	33
G5412	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	34
G5413	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	35
G5414	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	36
G5415	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	37
G5416	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	38
G5417	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	39
G5418	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	40
G5419	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	41
G5420	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	42
G5421	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	43
G5422	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	44
G5423	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	45
G5424	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	46
G5425	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	47
G5426	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	48
G5427	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	49
G5428	1	19.5	0.8379519	1.4	5.6	1.8	1.4	303.3	415.7	0	0.4	50
G5429	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	5
G5430	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	6
G5431	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	7
G5432	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	8
G5433	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	9
G5434	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	10
G5435	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	11
G5436	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	12
G5437	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	13
G5438	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	14
G5439	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	15
G5440	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	16
G5441	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	17
G5442	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	18
G5443	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	19
G5444	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	20
G5445	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	21
G5446	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	22
G5447	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	23
G5448	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	24
G5449	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	25
G5450	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	26
G5451	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	27
G5452	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	28
G5453	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	29
G5454	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	30
G5455	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	31
G5456	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	32
G5457	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	33
G5458	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	34
G5459	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	35
G5460	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	36
G5461	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	37
G5462	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	38
G5463	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	39
G5464	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	40
G5465	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	41
G5466	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	42
G5467	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	43
G5468	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	44
G5469	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	45
G5470	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	46
G5471	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	47
G5472	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	48
G5473	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	49
G5474	1	7.3	0.3634635	0.8	3.4	2.4	0.2	441.5	419.5	0	1.6	50
G5475	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	5
G5476	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	6
G5477	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	7
G5478	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	8
G5479	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	9
G5480	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	10
G5481	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	11
G5482	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	12
G5483	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	13
G5484	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	14
G5485	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	15
G5486	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	16
G5487	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	17
G5488	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	18
G5489	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	19
G5490	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	20
G5491	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	21
G5492	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	22
G5493	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	23
G5494	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	24
G5495	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	25
G5496	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	26
G5497	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	27
G5498	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	28
G5499	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	29
G5500	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	30
G5501	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	31
G5502	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	32
G5503	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	33
G5504	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	34
G5505	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	35
G5506	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	36
G5507	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	37
G5508	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	38
G5509	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	39
G5510	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	40
G5511	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	41
G5512	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	42
G5513	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	43
G5514	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	44
G5515	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	45
G5516	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	46
G5517	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	47
G5518	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	48
G5519	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	49
G5520	1	7.3	0.4715659	2.4	2	2.2	1.4	544.8	363	0	1.2	50
G5521	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	5
G5522	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	6
G5523	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	7
G5524	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	8
G5525	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	9
G5526	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	10
G5527	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	11
G5528	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	12
G5529	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	13
G5530	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	14
G5531	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	15
G5532	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	16
G5533	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	17
G5534	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	18
G5535	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	19
G5536	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	20
G5537	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	21
G5538	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	22
G5539	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	23
G5540	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	24
G5541	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	25
G5542	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	26
G5543	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	27
G5544	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	28
G5545	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	29
G5546	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	30
G5547	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	31
G5548	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	32
G5549	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	33
G5550	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	34
G5551	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	35
G5552	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	36
G5553	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	37
G5554	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	38
G5555	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	39
G5556	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	40
G5557	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	41
G5558	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	42
G5559	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	43
G5560	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	44
G5561	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	45
G5562	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	46
G5563	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	47
G5564	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	48
G5565	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	49
G5566	1	13.9	0.4615468	1.4	1	1.2	1.4	397.8	410.7	0	0.8	50
G5567	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	5
G5568	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	6
G5569	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	7
G5570	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	8
G5571	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	9
G5572	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	10
G5573	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	11
G5574	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	12
G5575	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	13
G5576	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	14
G5577	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	15
G5578	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	16
G5579	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	17
G5580	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	18
G5581	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	19
G5582	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	20
G5583	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	21
G5584	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	22
G5585	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	23
G5586	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	24
G5587	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	25
G5588	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	26
G5589	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	27
G5590	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	28
G5591	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	29
G5592	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	30
G5593	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	31
G5594	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	32
G5595	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	33
G5596	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	34
G5597	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	35
G5598	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	36
G5599	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	37
G5600	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	38
G5601	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	39
G5602	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	40
G5603	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	41
G5604	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	42
G5605	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	43
G5606	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	44
G5607	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	45
G5608	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	46
G5609	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	47
G5610	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	48
G5611	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	49
G5612	1	11.1	0.6023224	0.8	7.2	2.8	0.4	304.9	391.7	0	1.2	50
G5613	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	5
G5614	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	6
G5615	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	7
G5616	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	8
G5617	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	9
G5618	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	10
G5619	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	11
G5620	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	12
G5621	1	8.3	0.2563306	2.8	4	0.8	1.8	329.3	347.5	0	0.6	13
